Source,Target,Type,Id,Label,timeset,Weight,correlation
otu5615,otu6804,Undirected,21209,,,0.98995,0.98995
otu5615,otu8803,Undirected,21210,,,0.98995,0.98995
otu5615,otu10010,Undirected,21211,,,0.98995,0.98995
otu5617,otu5618,Undirected,21212,,,0.98995,0.98995
otu5617,otu5736,Undirected,21213,,,0.98995,0.98995
otu5617,otu5852,Undirected,21214,,,0.98995,0.98995
otu5617,otu6221,Undirected,21215,,,0.98995,0.98995
otu5617,otu6314,Undirected,21216,,,0.98995,0.98995
otu5617,otu6481,Undirected,21217,,,0.98995,0.98995
otu5617,otu6706,Undirected,21218,,,0.98995,0.98995
otu5617,otu6727,Undirected,21219,,,0.98995,0.98995
otu5617,otu6745,Undirected,21220,,,0.98995,0.98995
otu5617,otu6767,Undirected,21221,,,0.98995,0.98995
otu5617,otu6783,Undirected,21222,,,0.98995,0.98995
otu5617,otu6857,Undirected,21223,,,0.98995,0.98995
otu5617,otu6938,Undirected,21224,,,0.98995,0.98995
otu5617,otu6941,Undirected,21225,,,0.98995,0.98995
otu5617,otu7328,Undirected,21226,,,0.98995,0.98995
otu5617,otu7344,Undirected,21227,,,0.98995,0.98995
otu5617,otu7559,Undirected,21228,,,0.98995,0.98995
otu5617,otu10018,Undirected,21229,,,0.98995,0.98995
otu5617,otu10058,Undirected,21230,,,0.98995,0.98995
otu5617,otu10069,Undirected,21231,,,0.98995,0.98995
otu5617,otu10103,Undirected,21232,,,0.98995,0.98995
otu5617,otu10114,Undirected,21233,,,0.98995,0.98995
otu5618,otu5864,Undirected,21234,,,0.98995,0.98995
otu5618,otu5880,Undirected,21235,,,0.98995,0.98995
otu5618,otu6133,Undirected,21236,,,0.98995,0.98995
otu5618,otu6412,Undirected,21237,,,0.98995,0.98995
otu5618,otu7358,Undirected,21238,,,0.98995,0.98995
otu5618,otu7388,Undirected,21239,,,0.98995,0.98995
otu5618,otu8685,Undirected,21240,,,0.98995,0.98995
otu5618,otu9731,Undirected,21241,,,0.98995,0.98995
otu5618,otu10162,Undirected,21242,,,0.98995,0.98995
otu5618,otu10165,Undirected,21243,,,0.98995,0.98995
otu5619,otu6765,Undirected,21244,,,0.992857,0.992857
otu5619,otu6798,Undirected,21245,,,0.985714,0.985714
otu5619,otu9903,Undirected,21246,,,0.992857,0.992857
otu5621,otu6086,Undirected,21247,,,0.98995,0.98995
otu5621,otu9398,Undirected,21248,,,0.98995,0.98995
otu5624,otu6117,Undirected,21249,,,0.98995,0.98995
otu5678,otu5706,Undirected,21250,,,0.98995,0.98995
otu5678,otu5710,Undirected,21251,,,0.98995,0.98995
otu5678,otu5728,Undirected,21252,,,0.98995,0.98995
otu5678,otu5765,Undirected,21253,,,0.98995,0.98995
otu5678,otu5771,Undirected,21254,,,0.98995,0.98995
otu5678,otu5775,Undirected,21255,,,0.98995,0.98995
otu5678,otu5815,Undirected,21256,,,0.98995,0.98995
otu5678,otu5870,Undirected,21257,,,0.98995,0.98995
otu5678,otu6110,Undirected,21258,,,0.98995,0.98995
otu5678,otu6132,Undirected,21259,,,0.98995,0.98995
otu5678,otu6142,Undirected,21260,,,0.98995,0.98995
otu5678,otu6345,Undirected,21261,,,0.98995,0.98995
otu5678,otu6457,Undirected,21262,,,0.98995,0.98995
otu5678,otu6638,Undirected,21263,,,0.98995,0.98995
otu5678,otu6696,Undirected,21264,,,0.98995,0.98995
otu5678,otu6721,Undirected,21265,,,0.98995,0.98995
otu5678,otu6740,Undirected,21266,,,0.98995,0.98995
otu5678,otu6816,Undirected,21267,,,0.98995,0.98995
otu5678,otu6846,Undirected,21268,,,0.98995,0.98995
otu5678,otu6865,Undirected,21269,,,0.98995,0.98995
otu5678,otu6887,Undirected,21270,,,0.98995,0.98995
otu5678,otu6963,Undirected,21271,,,0.98995,0.98995
otu5678,otu6997,Undirected,21272,,,0.98995,0.98995
otu5678,otu7055,Undirected,21273,,,0.98995,0.98995
otu5678,otu7157,Undirected,21274,,,0.98995,0.98995
otu5678,otu7238,Undirected,21275,,,0.98995,0.98995
otu5678,otu7240,Undirected,21276,,,0.98995,0.98995
otu5678,otu7263,Undirected,21277,,,0.98995,0.98995
otu5678,otu7281,Undirected,21278,,,0.98995,0.98995
otu5678,otu7282,Undirected,21279,,,0.98995,0.98995
otu5678,otu8655,Undirected,21280,,,0.98995,0.98995
otu5678,otu8681,Undirected,21281,,,0.98995,0.98995
otu5678,otu8898,Undirected,21282,,,0.98995,0.98995
otu5678,otu9701,Undirected,21283,,,0.98995,0.98995
otu5678,otu9708,Undirected,21284,,,0.98995,0.98995
otu5678,otu9712,Undirected,21285,,,0.98995,0.98995
otu5678,otu9727,Undirected,21286,,,0.98995,0.98995
otu5678,otu9751,Undirected,21287,,,0.98995,0.98995
otu5678,otu9848,Undirected,21288,,,0.98995,0.98995
otu5678,otu10006,Undirected,21289,,,0.98995,0.98995
otu5705,otu6771,Undirected,21290,,,0.987013,0.987013
otu5705,otu6991,Undirected,21291,,,0.993506,0.993506
otu5705,otu10201,Undirected,21292,,,0.993506,0.993506
otu5705,otu10221,Undirected,21293,,,0.987013,0.987013
otu5706,otu5717,Undirected,21294,,,0.98995,0.98995
otu5706,otu5941,Undirected,21295,,,0.98995,0.98995
otu5706,otu6361,Undirected,21296,,,0.98995,0.98995
otu5706,otu6447,Undirected,21297,,,0.98995,0.98995
otu5706,otu6672,Undirected,21298,,,0.98995,0.98995
otu5706,otu6695,Undirected,21299,,,0.98995,0.98995
otu5706,otu6716,Undirected,21300,,,0.98995,0.98995
otu5706,otu6804,Undirected,21301,,,0.98995,0.98995
otu5706,otu8803,Undirected,21302,,,0.98995,0.98995
otu5706,otu10010,Undirected,21303,,,0.98995,0.98995
otu5707,otu5711,Undirected,21304,,,0.983333,0.983333
otu5707,otu6749,Undirected,21305,,,0.980427,0.980427
otu5708,otu7154,Undirected,21306,,,0.987013,0.987013
otu5709,otu7126,Undirected,21307,,,0.993506,0.993506
otu5709,otu8676,Undirected,21308,,,0.993506,0.993506
otu5709,otu9011,Undirected,21309,,,0.980519,0.980519
otu5710,otu5717,Undirected,21310,,,0.98995,0.98995
otu5710,otu5941,Undirected,21311,,,0.98995,0.98995
otu5710,otu6361,Undirected,21312,,,0.98995,0.98995
otu5710,otu6447,Undirected,21313,,,0.98995,0.98995
otu5710,otu6672,Undirected,21314,,,0.98995,0.98995
otu5710,otu6695,Undirected,21315,,,0.98995,0.98995
otu5710,otu6716,Undirected,21316,,,0.98995,0.98995
otu5710,otu6804,Undirected,21317,,,0.98995,0.98995
otu5710,otu8803,Undirected,21318,,,0.98995,0.98995
otu5710,otu10010,Undirected,21319,,,0.98995,0.98995
otu5712,otu8620,Undirected,21320,,,0.981763,0.981763
otu5713,otu5727,Undirected,21321,,,0.993506,0.993506
otu5713,otu8676,Undirected,21322,,,0.987013,0.987013
otu5714,otu5725,Undirected,21323,,,0.991803,0.991803
otu5714,otu6448,Undirected,21324,,,0.991803,0.991803
otu5714,otu6888,Undirected,21325,,,0.991803,0.991803
otu5714,otu7293,Undirected,21326,,,0.991803,0.991803
otu5714,otu7543,Undirected,21327,,,0.991803,0.991803
otu5714,otu7550,Undirected,21328,,,0.991803,0.991803
otu5714,otu8656,Undirected,21329,,,0.991803,0.991803
otu5714,otu9516,Undirected,21330,,,0.991803,0.991803
otu5714,otu10030,Undirected,21331,,,0.991803,0.991803
otu5714,otu10159,Undirected,21332,,,0.991803,0.991803
otu5717,otu5728,Undirected,21333,,,0.98995,0.98995
otu5717,otu5765,Undirected,21334,,,0.98995,0.98995
otu5717,otu5771,Undirected,21335,,,0.98995,0.98995
otu5717,otu5775,Undirected,21336,,,0.98995,0.98995
otu5717,otu5815,Undirected,21337,,,0.98995,0.98995
otu5717,otu5870,Undirected,21338,,,0.98995,0.98995
otu5717,otu6110,Undirected,21339,,,0.98995,0.98995
otu5717,otu6132,Undirected,21340,,,0.98995,0.98995
otu5717,otu6142,Undirected,21341,,,0.98995,0.98995
otu5717,otu6345,Undirected,21342,,,0.98995,0.98995
otu5717,otu6457,Undirected,21343,,,0.98995,0.98995
otu5717,otu6638,Undirected,21344,,,0.98995,0.98995
otu5717,otu6696,Undirected,21345,,,0.98995,0.98995
otu5717,otu6721,Undirected,21346,,,0.98995,0.98995
otu5717,otu6740,Undirected,21347,,,0.98995,0.98995
otu5717,otu6816,Undirected,21348,,,0.98995,0.98995
otu5717,otu6846,Undirected,21349,,,0.98995,0.98995
otu5717,otu6865,Undirected,21350,,,0.98995,0.98995
otu5717,otu6887,Undirected,21351,,,0.98995,0.98995
otu5717,otu6963,Undirected,21352,,,0.98995,0.98995
otu5717,otu6997,Undirected,21353,,,0.98995,0.98995
otu5717,otu7055,Undirected,21354,,,0.98995,0.98995
otu5717,otu7157,Undirected,21355,,,0.98995,0.98995
otu5717,otu7238,Undirected,21356,,,0.98995,0.98995
otu5717,otu7240,Undirected,21357,,,0.98995,0.98995
otu5717,otu7263,Undirected,21358,,,0.98995,0.98995
otu5717,otu7281,Undirected,21359,,,0.98995,0.98995
otu5717,otu7282,Undirected,21360,,,0.98995,0.98995
otu5717,otu8655,Undirected,21361,,,0.98995,0.98995
otu5717,otu8681,Undirected,21362,,,0.98995,0.98995
otu5717,otu8898,Undirected,21363,,,0.98995,0.98995
otu5717,otu9701,Undirected,21364,,,0.98995,0.98995
otu5717,otu9708,Undirected,21365,,,0.98995,0.98995
otu5717,otu9712,Undirected,21366,,,0.98995,0.98995
otu5717,otu9727,Undirected,21367,,,0.98995,0.98995
otu5717,otu9751,Undirected,21368,,,0.98995,0.98995
otu5717,otu9848,Undirected,21369,,,0.98995,0.98995
otu5717,otu10006,Undirected,21370,,,0.98995,0.98995
otu5720,otu5725,Undirected,21371,,,0.991803,0.991803
otu5720,otu6448,Undirected,21372,,,0.991803,0.991803
otu5720,otu6888,Undirected,21373,,,0.991803,0.991803
otu5720,otu7293,Undirected,21374,,,0.991803,0.991803
otu5720,otu7543,Undirected,21375,,,0.991803,0.991803
otu5720,otu7550,Undirected,21376,,,0.991803,0.991803
otu5720,otu8656,Undirected,21377,,,0.991803,0.991803
otu5720,otu9516,Undirected,21378,,,0.991803,0.991803
otu5720,otu10030,Undirected,21379,,,0.991803,0.991803
otu5720,otu10159,Undirected,21380,,,0.991803,0.991803
otu5722,otu5731,Undirected,21381,,,0.992857,0.992857
otu5722,otu6765,Undirected,21382,,,0.992857,0.992857
otu5722,otu6798,Undirected,21383,,,0.985714,0.985714
otu5722,otu6806,Undirected,21384,,,0.992857,0.992857
otu5725,otu5844,Undirected,21385,,,0.991803,0.991803
otu5725,otu6123,Undirected,21386,,,0.991803,0.991803
otu5725,otu6238,Undirected,21387,,,0.991803,0.991803
otu5725,otu6660,Undirected,21388,,,0.991803,0.991803
otu5725,otu6674,Undirected,21389,,,0.991803,0.991803
otu5725,otu6758,Undirected,21390,,,0.991803,0.991803
otu5725,otu6803,Undirected,21391,,,0.991803,0.991803
otu5725,otu6845,Undirected,21392,,,0.991803,0.991803
otu5725,otu6914,Undirected,21393,,,0.991803,0.991803
otu5725,otu7361,Undirected,21394,,,0.991803,0.991803
otu5725,otu9090,Undirected,21395,,,0.991803,0.991803
otu5725,otu9674,Undirected,21396,,,0.991803,0.991803
otu5725,otu9722,Undirected,21397,,,0.991803,0.991803
otu5726,otu7034,Undirected,21398,,,0.991803,0.991803
otu5727,otu9011,Undirected,21399,,,0.987013,0.987013
otu5728,otu5941,Undirected,21400,,,0.98995,0.98995
otu5728,otu6361,Undirected,21401,,,0.98995,0.98995
otu5728,otu6447,Undirected,21402,,,0.98995,0.98995
otu5728,otu6672,Undirected,21403,,,0.98995,0.98995
otu5728,otu6695,Undirected,21404,,,0.98995,0.98995
otu5728,otu6716,Undirected,21405,,,0.98995,0.98995
otu5728,otu6804,Undirected,21406,,,0.98995,0.98995
otu5728,otu8803,Undirected,21407,,,0.98995,0.98995
otu5728,otu10010,Undirected,21408,,,0.98995,0.98995
otu5729,otu6794,Undirected,21409,,,0.993506,0.993506
otu5731,otu6765,Undirected,21410,,,0.985714,0.985714
otu5731,otu6798,Undirected,21411,,,0.992857,0.992857
otu5734,otu6039,Undirected,21412,,,0.98995,0.98995
otu5734,otu6234,Undirected,21413,,,0.98995,0.98995
otu5734,otu6453,Undirected,21414,,,0.98995,0.98995
otu5734,otu6780,Undirected,21415,,,0.98995,0.98995
otu5734,otu7255,Undirected,21416,,,0.98995,0.98995
otu5734,otu7360,Undirected,21417,,,0.98995,0.98995
otu5734,otu7370,Undirected,21418,,,0.98995,0.98995
otu5734,otu8770,Undirected,21419,,,0.98995,0.98995
otu5734,otu8905,Undirected,21420,,,0.98995,0.98995
otu5734,otu9032,Undirected,21421,,,0.98995,0.98995
otu5734,otu9357,Undirected,21422,,,0.98995,0.98995
otu5734,otu9468,Undirected,21423,,,0.98995,0.98995
otu5734,otu9677,Undirected,21424,,,0.98995,0.98995
otu5734,otu9828,Undirected,21425,,,0.98995,0.98995
otu5736,otu5864,Undirected,21426,,,0.98995,0.98995
otu5736,otu5880,Undirected,21427,,,0.98995,0.98995
otu5736,otu6133,Undirected,21428,,,0.98995,0.98995
otu5736,otu6412,Undirected,21429,,,0.98995,0.98995
otu5736,otu7358,Undirected,21430,,,0.98995,0.98995
otu5736,otu7388,Undirected,21431,,,0.98995,0.98995
otu5736,otu8685,Undirected,21432,,,0.98995,0.98995
otu5736,otu9731,Undirected,21433,,,0.98995,0.98995
otu5736,otu10162,Undirected,21434,,,0.98995,0.98995
otu5736,otu10165,Undirected,21435,,,0.98995,0.98995
otu5740,otu10198,Undirected,21436,,,0.993506,0.993506
otu5765,otu5941,Undirected,21437,,,0.98995,0.98995
otu5765,otu6361,Undirected,21438,,,0.98995,0.98995
otu5765,otu6447,Undirected,21439,,,0.98995,0.98995
otu5765,otu6672,Undirected,21440,,,0.98995,0.98995
otu5765,otu6695,Undirected,21441,,,0.98995,0.98995
otu5765,otu6716,Undirected,21442,,,0.98995,0.98995
otu5765,otu6804,Undirected,21443,,,0.98995,0.98995
otu5765,otu8803,Undirected,21444,,,0.98995,0.98995
otu5765,otu10010,Undirected,21445,,,0.98995,0.98995
otu5767,otu7222,Undirected,21446,,,0.987013,0.987013
otu5771,otu5941,Undirected,21447,,,0.98995,0.98995
otu5771,otu6361,Undirected,21448,,,0.98995,0.98995
otu5771,otu6447,Undirected,21449,,,0.98995,0.98995
otu5771,otu6672,Undirected,21450,,,0.98995,0.98995
otu5771,otu6695,Undirected,21451,,,0.98995,0.98995
otu5771,otu6716,Undirected,21452,,,0.98995,0.98995
otu5771,otu6804,Undirected,21453,,,0.98995,0.98995
otu5771,otu8803,Undirected,21454,,,0.98995,0.98995
otu5771,otu10010,Undirected,21455,,,0.98995,0.98995
otu5775,otu5941,Undirected,21456,,,0.98995,0.98995
otu5775,otu6361,Undirected,21457,,,0.98995,0.98995
otu5775,otu6447,Undirected,21458,,,0.98995,0.98995
otu5775,otu6672,Undirected,21459,,,0.98995,0.98995
otu5775,otu6695,Undirected,21460,,,0.98995,0.98995
otu5775,otu6716,Undirected,21461,,,0.98995,0.98995
otu5775,otu6804,Undirected,21462,,,0.98995,0.98995
otu5775,otu8803,Undirected,21463,,,0.98995,0.98995
otu5775,otu10010,Undirected,21464,,,0.98995,0.98995
otu5781,otu6039,Undirected,21465,,,0.98995,0.98995
otu5781,otu6234,Undirected,21466,,,0.98995,0.98995
otu5781,otu6453,Undirected,21467,,,0.98995,0.98995
otu5781,otu6780,Undirected,21468,,,0.98995,0.98995
otu5781,otu7255,Undirected,21469,,,0.98995,0.98995
otu5781,otu7360,Undirected,21470,,,0.98995,0.98995
otu5781,otu7370,Undirected,21471,,,0.98995,0.98995
otu5781,otu8770,Undirected,21472,,,0.98995,0.98995
otu5781,otu8905,Undirected,21473,,,0.98995,0.98995
otu5781,otu9032,Undirected,21474,,,0.98995,0.98995
otu5781,otu9357,Undirected,21475,,,0.98995,0.98995
otu5781,otu9468,Undirected,21476,,,0.98995,0.98995
otu5781,otu9677,Undirected,21477,,,0.98995,0.98995
otu5781,otu9828,Undirected,21478,,,0.98995,0.98995
otu5782,otu6039,Undirected,21479,,,0.98995,0.98995
otu5782,otu6234,Undirected,21480,,,0.98995,0.98995
otu5782,otu6453,Undirected,21481,,,0.98995,0.98995
otu5782,otu6780,Undirected,21482,,,0.98995,0.98995
otu5782,otu7255,Undirected,21483,,,0.98995,0.98995
otu5782,otu7360,Undirected,21484,,,0.98995,0.98995
otu5782,otu7370,Undirected,21485,,,0.98995,0.98995
otu5782,otu8770,Undirected,21486,,,0.98995,0.98995
otu5782,otu8905,Undirected,21487,,,0.98995,0.98995
otu5782,otu9032,Undirected,21488,,,0.98995,0.98995
otu5782,otu9357,Undirected,21489,,,0.98995,0.98995
otu5782,otu9468,Undirected,21490,,,0.98995,0.98995
otu5782,otu9677,Undirected,21491,,,0.98995,0.98995
otu5782,otu9828,Undirected,21492,,,0.98995,0.98995
otu5815,otu5941,Undirected,21493,,,0.98995,0.98995
otu5815,otu6361,Undirected,21494,,,0.98995,0.98995
otu5815,otu6447,Undirected,21495,,,0.98995,0.98995
otu5815,otu6672,Undirected,21496,,,0.98995,0.98995
otu5815,otu6695,Undirected,21497,,,0.98995,0.98995
otu5815,otu6716,Undirected,21498,,,0.98995,0.98995
otu5815,otu6804,Undirected,21499,,,0.98995,0.98995
otu5815,otu8803,Undirected,21500,,,0.98995,0.98995
otu5815,otu10010,Undirected,21501,,,0.98995,0.98995
otu5844,otu6448,Undirected,21502,,,0.991803,0.991803
otu5844,otu6888,Undirected,21503,,,0.991803,0.991803
otu5844,otu7293,Undirected,21504,,,0.991803,0.991803
otu5844,otu7543,Undirected,21505,,,0.991803,0.991803
otu5844,otu7550,Undirected,21506,,,0.991803,0.991803
otu5844,otu8656,Undirected,21507,,,0.991803,0.991803
otu5844,otu9516,Undirected,21508,,,0.991803,0.991803
otu5844,otu10030,Undirected,21509,,,0.991803,0.991803
otu5844,otu10159,Undirected,21510,,,0.991803,0.991803
otu5850,otu6972,Undirected,21511,,,0.985714,0.985714
otu5850,otu6989,Undirected,21512,,,0.992857,0.992857
otu5850,otu7159,Undirected,21513,,,0.992857,0.992857
otu5850,otu7220,Undirected,21514,,,0.985714,0.985714
otu5850,otu10193,Undirected,21515,,,0.985714,0.985714
otu5850,otu10196,Undirected,21516,,,0.985714,0.985714
otu5852,otu5864,Undirected,21517,,,0.98995,0.98995
otu5852,otu5880,Undirected,21518,,,0.98995,0.98995
otu5852,otu6808,Undirected,21519,,,0.98995,0.98995
otu5852,otu7358,Undirected,21520,,,0.98995,0.98995
otu5852,otu7388,Undirected,21521,,,0.98995,0.98995
otu5852,otu8685,Undirected,21522,,,0.98995,0.98995
otu5852,otu9731,Undirected,21523,,,0.98995,0.98995
otu5864,otu6221,Undirected,21524,,,0.98995,0.98995
otu5864,otu6314,Undirected,21525,,,0.98995,0.98995
otu5864,otu6481,Undirected,21526,,,0.98995,0.98995
otu5864,otu6706,Undirected,21527,,,0.98995,0.98995
otu5864,otu6727,Undirected,21528,,,0.98995,0.98995
otu5864,otu6745,Undirected,21529,,,0.98995,0.98995
otu5864,otu6767,Undirected,21530,,,0.98995,0.98995
otu5864,otu6783,Undirected,21531,,,0.98995,0.98995
otu5864,otu6857,Undirected,21532,,,0.98995,0.98995
otu5864,otu6938,Undirected,21533,,,0.98995,0.98995
otu5864,otu6941,Undirected,21534,,,0.98995,0.98995
otu5864,otu7328,Undirected,21535,,,0.98995,0.98995
otu5864,otu7344,Undirected,21536,,,0.98995,0.98995
otu5864,otu7559,Undirected,21537,,,0.98995,0.98995
otu5864,otu10018,Undirected,21538,,,0.98995,0.98995
otu5864,otu10058,Undirected,21539,,,0.98995,0.98995
otu5864,otu10069,Undirected,21540,,,0.98995,0.98995
otu5864,otu10103,Undirected,21541,,,0.98995,0.98995
otu5864,otu10114,Undirected,21542,,,0.98995,0.98995
otu5870,otu5941,Undirected,21543,,,0.98995,0.98995
otu5870,otu6361,Undirected,21544,,,0.98995,0.98995
otu5870,otu6447,Undirected,21545,,,0.98995,0.98995
otu5870,otu6672,Undirected,21546,,,0.98995,0.98995
otu5870,otu6695,Undirected,21547,,,0.98995,0.98995
otu5870,otu6716,Undirected,21548,,,0.98995,0.98995
otu5870,otu6804,Undirected,21549,,,0.98995,0.98995
otu5870,otu8803,Undirected,21550,,,0.98995,0.98995
otu5870,otu10010,Undirected,21551,,,0.98995,0.98995
otu5880,otu6221,Undirected,21552,,,0.98995,0.98995
otu5880,otu6314,Undirected,21553,,,0.98995,0.98995
otu5880,otu6481,Undirected,21554,,,0.98995,0.98995
otu5880,otu6706,Undirected,21555,,,0.98995,0.98995
otu5880,otu6727,Undirected,21556,,,0.98995,0.98995
otu5880,otu6745,Undirected,21557,,,0.98995,0.98995
otu5880,otu6767,Undirected,21558,,,0.98995,0.98995
otu5880,otu6783,Undirected,21559,,,0.98995,0.98995
otu5880,otu6857,Undirected,21560,,,0.98995,0.98995
otu5880,otu6938,Undirected,21561,,,0.98995,0.98995
otu5880,otu6941,Undirected,21562,,,0.98995,0.98995
otu5880,otu7328,Undirected,21563,,,0.98995,0.98995
otu5880,otu7344,Undirected,21564,,,0.98995,0.98995
otu5880,otu7559,Undirected,21565,,,0.98995,0.98995
otu5880,otu10018,Undirected,21566,,,0.98995,0.98995
otu5880,otu10058,Undirected,21567,,,0.98995,0.98995
otu5880,otu10069,Undirected,21568,,,0.98995,0.98995
otu5880,otu10103,Undirected,21569,,,0.98995,0.98995
otu5880,otu10114,Undirected,21570,,,0.98995,0.98995
otu5902,otu6927,Undirected,21571,,,0.98995,0.98995
otu5902,otu7354,Undirected,21572,,,0.98995,0.98995
otu5902,otu8596,Undirected,21573,,,0.98995,0.98995
otu5902,otu8666,Undirected,21574,,,0.98995,0.98995
otu5902,otu8689,Undirected,21575,,,0.98995,0.98995
otu5924,otu6680,Undirected,21576,,,0.98995,0.98995
otu5941,otu6110,Undirected,21577,,,0.98995,0.98995
otu5941,otu6132,Undirected,21578,,,0.98995,0.98995
otu5941,otu6142,Undirected,21579,,,0.98995,0.98995
otu5941,otu6345,Undirected,21580,,,0.98995,0.98995
otu5941,otu6457,Undirected,21581,,,0.98995,0.98995
otu5941,otu6638,Undirected,21582,,,0.98995,0.98995
otu5941,otu6696,Undirected,21583,,,0.98995,0.98995
otu5941,otu6721,Undirected,21584,,,0.98995,0.98995
otu5941,otu6740,Undirected,21585,,,0.98995,0.98995
otu5941,otu6816,Undirected,21586,,,0.98995,0.98995
otu5941,otu6846,Undirected,21587,,,0.98995,0.98995
otu5941,otu6865,Undirected,21588,,,0.98995,0.98995
otu5941,otu6887,Undirected,21589,,,0.98995,0.98995
otu5941,otu6963,Undirected,21590,,,0.98995,0.98995
otu5941,otu6997,Undirected,21591,,,0.98995,0.98995
otu5941,otu7055,Undirected,21592,,,0.98995,0.98995
otu5941,otu7157,Undirected,21593,,,0.98995,0.98995
otu5941,otu7238,Undirected,21594,,,0.98995,0.98995
otu5941,otu7240,Undirected,21595,,,0.98995,0.98995
otu5941,otu7263,Undirected,21596,,,0.98995,0.98995
otu5941,otu7281,Undirected,21597,,,0.98995,0.98995
otu5941,otu7282,Undirected,21598,,,0.98995,0.98995
otu5941,otu8655,Undirected,21599,,,0.98995,0.98995
otu5941,otu8681,Undirected,21600,,,0.98995,0.98995
otu5941,otu8898,Undirected,21601,,,0.98995,0.98995
otu5941,otu9701,Undirected,21602,,,0.98995,0.98995
otu5941,otu9708,Undirected,21603,,,0.98995,0.98995
otu5941,otu9712,Undirected,21604,,,0.98995,0.98995
otu5941,otu9727,Undirected,21605,,,0.98995,0.98995
otu5941,otu9751,Undirected,21606,,,0.98995,0.98995
otu5941,otu9848,Undirected,21607,,,0.98995,0.98995
otu5941,otu10006,Undirected,21608,,,0.98995,0.98995
otu5961,otu7064,Undirected,21609,,,0.983607,0.983607
otu5961,otu8673,Undirected,21610,,,0.991803,0.991803
otu6004,otu6042,Undirected,21611,,,0.991803,0.991803
otu6008,otu6156,Undirected,21612,,,0.991803,0.991803
otu6008,otu6386,Undirected,21613,,,0.991803,0.991803
otu6022,otu6774,Undirected,21614,,,0.983607,0.983607
otu6022,otu8543,Undirected,21615,,,0.983607,0.983607
otu6039,otu6109,Undirected,21616,,,0.98995,0.98995
otu6039,otu6186,Undirected,21617,,,0.98995,0.98995
otu6039,otu6256,Undirected,21618,,,0.98995,0.98995
otu6039,otu6891,Undirected,21619,,,0.98995,0.98995
otu6039,otu6942,Undirected,21620,,,0.98995,0.98995
otu6039,otu7150,Undirected,21621,,,0.98995,0.98995
otu6039,otu7204,Undirected,21622,,,0.98995,0.98995
otu6039,otu7848,Undirected,21623,,,0.98995,0.98995
otu6039,otu8661,Undirected,21624,,,0.98995,0.98995
otu6039,otu9424,Undirected,21625,,,0.98995,0.98995
otu6039,otu9762,Undirected,21626,,,0.98995,0.98995
otu6039,otu9763,Undirected,21627,,,0.98995,0.98995
otu6039,otu9765,Undirected,21628,,,0.98995,0.98995
otu6039,otu9957,Undirected,21629,,,0.98995,0.98995
otu6039,otu10214,Undirected,21630,,,0.98995,0.98995
otu6081,otu6091,Undirected,21631,,,0.98995,0.98995
otu6086,otu6230,Undirected,21632,,,0.98995,0.98995
otu6086,otu6443,Undirected,21633,,,0.98995,0.98995
otu6086,otu6739,Undirected,21634,,,0.98995,0.98995
otu6086,otu9332,Undirected,21635,,,0.98995,0.98995
otu6086,otu10128,Undirected,21636,,,0.98995,0.98995
otu6086,otu10213,Undirected,21637,,,0.98995,0.98995
otu6093,otu6680,Undirected,21638,,,0.98995,0.98995
otu6109,otu6234,Undirected,21639,,,0.98995,0.98995
otu6109,otu6453,Undirected,21640,,,0.98995,0.98995
otu6109,otu6780,Undirected,21641,,,0.98995,0.98995
otu6109,otu7255,Undirected,21642,,,0.98995,0.98995
otu6109,otu7360,Undirected,21643,,,0.98995,0.98995
otu6109,otu7370,Undirected,21644,,,0.98995,0.98995
otu6109,otu8770,Undirected,21645,,,0.98995,0.98995
otu6109,otu8905,Undirected,21646,,,0.98995,0.98995
otu6109,otu9032,Undirected,21647,,,0.98995,0.98995
otu6109,otu9357,Undirected,21648,,,0.98995,0.98995
otu6109,otu9468,Undirected,21649,,,0.98995,0.98995
otu6109,otu9677,Undirected,21650,,,0.98995,0.98995
otu6109,otu9828,Undirected,21651,,,0.98995,0.98995
otu6110,otu6361,Undirected,21652,,,0.98995,0.98995
otu6110,otu6447,Undirected,21653,,,0.98995,0.98995
otu6110,otu6672,Undirected,21654,,,0.98995,0.98995
otu6110,otu6695,Undirected,21655,,,0.98995,0.98995
otu6110,otu6716,Undirected,21656,,,0.98995,0.98995
otu6110,otu6804,Undirected,21657,,,0.98995,0.98995
otu6110,otu8803,Undirected,21658,,,0.98995,0.98995
otu6110,otu10010,Undirected,21659,,,0.98995,0.98995
otu6111,otu8603,Undirected,21660,,,0.992857,0.992857
otu6123,otu6448,Undirected,21661,,,0.991803,0.991803
otu6123,otu6888,Undirected,21662,,,0.991803,0.991803
otu6123,otu7293,Undirected,21663,,,0.991803,0.991803
otu6123,otu7543,Undirected,21664,,,0.991803,0.991803
otu6123,otu7550,Undirected,21665,,,0.991803,0.991803
otu6123,otu8656,Undirected,21666,,,0.991803,0.991803
otu6123,otu9516,Undirected,21667,,,0.991803,0.991803
otu6123,otu10030,Undirected,21668,,,0.991803,0.991803
otu6123,otu10159,Undirected,21669,,,0.991803,0.991803
otu6128,otu6156,Undirected,21670,,,0.983607,0.983607
otu6128,otu6386,Undirected,21671,,,0.983607,0.983607
otu6128,otu6448,Undirected,21672,,,0.991803,0.991803
otu6128,otu6888,Undirected,21673,,,0.991803,0.991803
