	otus	S2441YD	S2441YG	S2442YD	S2442YG	S2443YD	S2443YG	S2444YD	S2444YG	S2445YD	S2445YG	S2446YD	S2447YD	S2447YG	S2451YD	S2451YG	S2452YD	S2452YG	S2453YD	S2453YG	S2454YD	S2455YD	S2455YG	S2456YD	S2456YG	S2457YD	S2461YD	S2461YG	S2462YD	S2462YG	S2463YD	S2463YG	S2464YD	S2464YG	S2465YD	S2465YG	S2466YD	S2466YG	S2467YD	S2467YG	taxa	staxa
1727	otu2376	0	5.00844e-05	7.86229e-05	5.50278e-05	0	0.0001138048	0	0	0	0	0	3.18055e-05	7.20678e-05	5.72399e-05	0	6.52557e-05	5.98529e-05	3.66482e-05	0	0.0033213618	9.61986e-05	0	0	0	0	0	8.14775e-05	4.5364e-05	0	6.05325e-05	9.94678e-05	0	0	0	0	0	9.84334e-05	0	3.48708e-05	CRT	RT
1728	otu2377	5.05122e-05	8.19563e-05	0.0001951014	6.19063e-05	0	4.96072e-05	0	0.0003110919	0.0005057929	8.87768e-05	0.0001548566	5.45237e-05	0.0001750217	0.0001070138	6.23523e-05	0.0001592238	0.0001127996	7.32964e-05	8.28838e-05	0	0.0001731575	4.00076e-05	0.0016539852	0.0004005224	7.50699e-05	5.06557e-05	0.0001553166	9.78907e-05	0	0.0001124174	0.000111598	0	0	6.47229e-05	4.25796e-05	0	0.0002874256	0	6.53828e-05	CRT	RT
1729	otu2378	3.44402e-05	5.2361e-05	0.0526540807	8.02489e-05	4.54965e-05	0.0001050506	5.89431e-05	0.0006429232	0.0236059329	0.0015486618	0.0069568591	5.67955e-05	0.0002093397	0.0001642537	0.0004664879	0.0046122697	5.98529e-05	0	0.0009472429	0.2592861756	0.0201215392	5.11208e-05	0.1676085827	0.0066145092	0	5.30678e-05	0.0003768336	0.0007783506	0	0.0013230666	0.0001188761	0.0001380937	0.0002241115	0.00040272	5.82669e-05	0.0001779844	0.0003543604	7.09925e-05	0	CRAT	AT
1730	otu2379	0.0003811378	0.000553205	0.1444711264	0.0004035374	0.000789364	0.0010038165	0.0002326702	0.0028205663	0.209265882	0.0375353205	0.0261503105	0.0002112794	0.0014996957	0.0010079207	0.0090179972	0.1949865072	0.0006353611	0.0005057449	0.0253766368	0.1171494886	0.1400074336	0.000480091	1.3797230544	0.1179656196	0.0003948121	0.0008756193	0.0051305386	0.0046844289	0.0001921312	0.0297156716	0.0015381118	0.0005285656	0.0010260793	0.0035046228	0.0006409356	0.0032960901	0.006461171	0.0010648876	0.0005971631	CAT	AT
1731	otu2380	5.51043e-05	0.0001798485	0.0016685537	0.0001880117	6.14203e-05	4.96072e-05	4.34318e-05	0.0002488735	0.0033470592	0.0005449909	0.0001957621	4.08928e-05	0.0002059079	0.0003359736	0.000180129	0.0013025029	0.0002209952	9.03988e-05	0.0005115112	0.0032773702	0.0019207653	8.89057e-05	0.0086121296	0.0013311479	0.0001084343	0.0001085478	0.0004303032	0.000288897	6.04458e-05	0.0006255021	0.0005361557	0.0001309509	8.12954e-05	0.0011698057	0.0001098106	0.0001960081	0.0003543604	0.000317598	0.0001460216	CRT	RT
1732	otu2381	6.42883e-05	0.0004052284	0.0023907201	0.0002957746	8.64433e-05	7.29518e-05	5.58408e-05	0.0003733102	0.0030381521	0.0006214375	0.0003973678	8.17856e-05	0.0004701563	0.0002712676	0.0001778197	0.0019367878	0.000352211	0.0001832409	0.0003646885	0.0181685087	0.0021772948	0.0001155775	0.0192061898	0.0022264332	0.0001751631	0.0001833253	0.0007893136	0.000350974	0.000136003	0.0008618669	0.0007350913	0.0001047608	0.0001472105	0.0001965657	0.0001770417	0.0001036365	0.0008268409	6.35196e-05	0.0003072992	CRAT	AT
1733	otu2382	3.21442e-05	0.000213997	0.0022363861	0.000171962	4.32217e-05	9.62963e-05	0	0.0001451762	0.0033368755	0.0003846994	0.000230824	5.67955e-05	0.0002505212	0.0001692311	0.0001339421	0.0011563302	0.0001726525	8.55124e-05	0.000265228	0.019400272	0.0018630461	4.66755e-05	0.0119771339	0.0011897871	6.39484e-05	6.27165e-05	0.000338641	0.0002387578	4.96519e-05	0.0006312671	0.0002814211	4.04757e-05	9.0084e-05	9.58857e-05	0.0001030875	6.7589e-05	0.0003976711	0	0.0001198685	CRAT	AT
1734	otu2383	5.28083e-05	0.0002413158	0.001199728	0.0002224041	0.0001023671	6.41976e-05	0	0.0003888648	0.0016565567	0.0003107188	0.000181153	4.77083e-05	0.000253953	0.0002613128	0.0001016112	0.0008639849	0.000278546	0.0001563656	0.0002415469	0.0065107489	0.0010068786	8.00152e-05	0.0097670676	0.0011426668	0.0001056539	0.0001230209	0.0005499734	0.0002817343	9.93037e-05	0.0005130846	0.0005046171	8.80943e-05	9.44784e-05	0.00013424	0.0001210158	9.91305e-05	0.0004764178	0.0001158299	0.0002440959	CRT	RT
1735	otu2384	6.65843e-05	0.000213997	0.0022392981	0.0002888961	7.05196e-05	5.25253e-05	3.10227e-05	0.0003681254	0.0034624751	0.0004636121	0.0003886024	4.31646e-05	0.0003534752	0.0003185527	0.0001639636	0.0010649723	0.0004419903	0.0001832409	0.0002368107	0.0044871378	0.0030238425	9.3351e-05	0.0103374073	0.003027478	0.0001473594	0.0001399061	0.0005015961	0.0003247107	9.49862e-05	0.000642797	0.0007132569	7.14278e-05	0.0001384218	0.00018458	0.0001680775	5.63242e-05	0.0008268409	6.35196e-05	0.0002135839	CRAT	AT
1736	otu2385	0.0001790889	0.0007034582	0.0076031305	0.0006878479	0.0002252076	0.0002684625	9.61703e-05	0.0008658724	0.0118335177	0.0015387977	0.0012709927	0.0001817457	0.0009952214	0.0006122185	0.0004110636	0.0039962563	0.0007343485	0.0003762547	0.0009354023	0.0256690674	0.0104792335	0.0002000379	0.1139110989	0.0089999734	0.0003280833	0.0003449409	0.0014895112	0.0010385966	0.0003302929	0.0020091011	0.0014192357	0.0002785684	0.0003801107	0.0005225771	0.0003832167	0.0002951386	0.0017324285	0.0001942953	0.0006647253	CRAT	AT
1737	otu2386	5.51043e-05	0.0001707423	0.0022509459	0.0001375696	5.45958e-05	7.58698e-05	0	0.00019184	0.0052514205	0.000557321	0.0002863386	6.13392e-05	0.0002505212	0.0002364258	0.0001154673	0.0018193277	0.0001956728	8.30692e-05	0.0003860015	0.0010338013	0.0019881043	5.77887e-05	0.0343914846	0.0013723781	8.3411e-05	0.0001013113	0.0004073877	0.0002315951	4.53343e-05	0.0004900247	0.0004536702	0.0001190463	8.56897e-05	0.00038594	9.18824e-05	0.0001667195	0.0003897964	0	0.0001176891	CRAT	AT
1738	otu2387	0	0.0001092751	0.0136425378	5.50278e-05	0.0001910852	0.0001108867	0	0.0006947718	0.0111172606	0.0020270701	0.0005288499	2.27182e-05	0.0001098175	6.71947e-05	0.0003371646	0.0057294465	0.0002186931	4.39778e-05	0.0010632801	0.0590146597	0.007641375	3.1117e-05	0.1174186881	0.0037637323	5.56073e-05	9.16626e-05	0.0002826252	0.0005801816	2.15878e-05	0.0010953492	0.0001213022	3.80948e-05	0.0002482804	8.15029e-05	6.05079e-05	0.0002117789	0.0002834883	0	0.0001155096	CRAT	AT
1739	otu2388	5.05122e-05	0.0001320407	0.0046911693	0.0001604978	4.77713e-05	3.50169e-05	0	0.0002903524	0.0062426388	0.000784195	0.0002746513	0	0.000271112	0.0001518103	0.0001986038	0.0022708968	0.0001887667	0.0001050581	0.0004949344	0.0726520392	0.0041172998	4.66755e-05	0.0232270847	0.0016256496	7.50699e-05	0.0001133722	0.00041248	0.0003915629	4.31755e-05	0.0007436845	0.0003469243	8.80943e-05	6.81123e-05	0.0001390343	9.18824e-05	0.0001577077	0.0004212951	0	0.0001024331	CRAT	AT
1740	otu2389	7.57684e-05	0.0003323783	0.0068955239	0.0003920733	0.0002229328	0.0004814817	0.0001240908	0.0005599654	0.0120473764	0.0014130306	0.0007129247	0.0001408529	0.0003637706	0.0002812223	0.0003648767	0.005157807	0.0004281781	0.0002638669	0.0009377705	0.0888629241	0.0085296087	0.0001422492	0.0852800454	0.0040111138	0.0001473594	0.0001881496	0.0007103823	0.0004966163	0.0001014625	0.0012740641	0.0005288776	0.0001166654	0.0001428162	0.0001534171	0.0001523903	0.000200514	0.0006575354	4.48374e-05	0.000193969	CRAT	AT
1741	otu2390	4.36242e-05	0.0001479767	0.002545054	0.0001880117	3.63972e-05	4.37711e-05	3.10227e-05	0.0002644281	0.0040259759	0.0006091074	0.0002571204	0.000102232	0.0003191572	0.0002389145	0.0001962944	0.0016000687	0.0002348073	0.0001123878	0.0004523085	0.0538676488	0.0033477111	6.89019e-05	0.0161833893	0.001354708	0.0001000932	8.44261e-05	0.0003641027	0.0003294858	6.69221e-05	0.0005246146	0.0004391139	5.47613e-05	8.12954e-05	0.0006975686	8.51593e-05	0.0001171543	0.0002953003	8.96747e-05	0.0001329451	CRAT	AT
1742	otu2391	8.26564e-05	0.0001548063	0.0084301274	0.0001880117	0	0.0003209878	8.99658e-05	0	0.0113209356	0.0014894773	0.0021855232	0.0002362694	0.00030543	0.0019660676	0.0007897964	0.002273507	0	0.0002003434	0.0039997331	0.0715962421	0.0090426678	0.0004600872	0.0139020305	0.001525519	0.00030306	0.0001157844	0.0005932583	0.0007401493	6.90809e-05	0.0011414692	0.0030252767	0.0002238071	0	0.0125490425	0.0001053286	0.000335692	0.0002992377	0.0040540456	0	CRAT	AT
1743	otu2392	0	5.69141e-05	5.24153e-05	4.12709e-05	0	0	0	0	0	0	0	0	9.60903e-05	5.47512e-05	0	3.39329e-05	7.1363e-05	0	0	0	0	0	0.0001996189	0.0001590309	0	0	8.14775e-05	4.05888e-05	0	6.3415e-05	0.000109172	0	0	3.11629e-05	2.68924e-05	0	0	9.71476e-05	5.01268e-05	CRT	RT
1744	otu2393	0.0001653128	0	0	0	0.0007461424	0	0.0003164314	0	0	0	0	0.0001726584	0	0	0	0.0002688533	0.0003591171	0.0024358825	0.0001349821	0	0.0002052237	0	0	0	8.06306e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003770409	CRT	RT
1745	otu2394	0.000206641	0.0003323783	0.0020704043	0.0001375696	0.0001797111	0.0001575758	8.0659e-05	0.0014465772	0.0034862371	0.000670758	0.0003827587	0.0013562775	0.0024056903	0.0006968341	0.0002909776	0.0021299446	0.0001979748	0.0007036451	0.000795684	0.0225896592	0.0016834754	0.000124468	0.0171101913	0.0016256496	0.0002613545	0.0001471426	0.0006008968	0.0004011132	0.0001144152	0.0005274971	0.0005046171	0.0002357117	0.0001494077	0.0002277286	0.0001501492	0.0002117789	0.0005000419	0.0178490101	0.000316017	CRAT	AT
1746	otu2395	0.113721423	0.1525388878	0.0288138552	0.0076190614	0.0420819737	0.0273218997	0.002363929	0.0337690227	0.2202100188	0.1283465799	0.1639697515	0.0259578335	0.1184896863	0.1619392614	0.043891435	0.0342696598	0.0209392906	0.7344637669	0.1254244299	0.56447753	0.0214554931	0.0250691937	1.6273788156	0.0426320728	0.2647020373	0.0265797499	0.1573840456	0.0874904237	0.0146947951	0.0572925296	0.1943697829	0.0699730432	0.0214619749	0.1587603703	0.0782120712	0.1396208464	0.073781769	0.6694518396	0.0596291303	CAT	AT
1747	otu2396	0.0051246965	0.0073077701	0.0086543484	0.0005525711	0.0415815124	0.0076220017	0.0006049425	0.0009540151	0.0103772414	0.0026731678	0.0054375115	0.012376884	0.0093001723	0.0054054415	0.0035286811	0.0109994932	0.0066413647	0.0570123547	0.0110803736	0.0731799377	0.0149941542	0.003513999	0.0905271707	0.0251857894	0.0102317497	0.0052585402	0.0049701297	0.0074349192	0.0013082189	0.0031534528	0.004699247	0.0040642412	0.0064069532	0.0144763454	0.0053493471	0.0027801608	0.0116505819	0.0056121443	0.0081532374	CAT	AT
1748	otu2397	0.0001056165	0.0003779096	0.0082990892	0.0003645594	0.0001364895	0.0001254771	5.27386e-05	0.0006273686	0.0119251714	0.0015535938	0.0011658071	8.8601e-05	0.0005662467	0.0005300916	0.0007897964	0.0063480701	0.0004811249	0.0001905705	0.0011366915	0.0638317341	0.0078626317	0.0001400265	0.0282603327	0.0048180486	0.0002724759	0.0002918731	0.0011024929	0.0006518089	0.0001446381	0.0015248414	0.0008127247	0.0001476174	0.0001779709	0.0003931314	0.0002711651	0.0003942692	0.0009725224	8.96747e-05	0.0003072992	CRAT	AT
1749	otu2398	2.52561e-05	0.0001001688	0.0004367942	0.0001742548	0.0001660622	0.000122559	0	0.0001711005	0.0008113054	0.0003131848	4.9671e-05	7.26983e-05	0.0001578627	0.0001319007	0.0001177767	0.0009866655	0.0001542362	0.0002272187	0.0002249702	0.0016716788	0.0003495216	5.33434e-05	0.0019534135	0.0005242131	0.000113995	0.0001616157	0.0001782321	0.0002029442	4.53343e-05	0.0002968973	0.000167397	2.38093e-05	4.17463e-05	8.86943e-05	3.58565e-05	5.40712e-05	0.0001811175	0	5.88445e-05	CRT	RT
1750	otu2399	0.0047205985	0.002208267	0.0011735203	0.0001352767	0.0009486017	0.0007732888	0.0002233634	0.0005288562	0.0271872183	0.002803867	0.0031701773	0.0008087685	0.0008613813	0.004987341	0.0007990338	0.00057686	0.0008011074	0.0073003178	0.0020555171	0.0464990647	0.0022061544	0.0004134117	0.018806952	0.0007421444	0.0247508249	0.0003256435	0.0023272021	0.000685235	0.0003713096	0.001377834	0.0013003595	0.0008880855	0.0003691249	0.0026104885	0.0005624994	0.0036543118	0.00127176	0.0073421195	0.0008804886	CAT	AT
1751	otu2400	0.0007462036	0.0010153475	0.0035846241	0.0037052071	0.0020291432	0.0019463534	0.0002543861	0.0026546506	0.0041957051	0.0018815748	0.0007479865	0.0007178956	0.0081436564	0.0030859795	0.0007182067	0.0023909672	0.0012845343	0.0016393953	0.0013569254	0.0433976607	0.0028731313	0.0008401592	0.0289732573	0.0024738147	0.0014874962	0.0004896714	0.0030834155	0.0021535957	0.0007059201	0.0043352769	0.003098058	0.0009261803	0.0003010125	0.0023156399	0.0017435241	0.0003672336	0.0022206584	0.0008145456	0.0005840865	CAT	AT
1752	otu2401	0	0	0	0	0.0006687983	0	0	0	0	0.0001923497	0	0.0002385413	0	0	0	0	0	0.0012338221	0.0003646885	0	7.37523e-05	0.0001978153	0	0	0	9.88992e-05	0	0.0001169913	0	0	0.0002183439	0	0	0	0	0	0	0	0.0003051198	CRT	RT
1753	otu2402	0.0001515367	0.0002618048	0.000599864	5.04422e-05	4.54965e-05	6.41976e-05	0.0001520112	0.000114067	0.0014291196	0.0003057867	0.0003272441	4.77083e-05	0.0001201129	0.0001567877	0.0001362514	0.0008587644	5.75508e-05	0.0006059166	0.0001847124	0.0184104622	0.0008273079	6.66793e-05	0.0060028255	0.0004358626	0.0001751631	4.82435e-05	0.0002189709	0.0001408671	3.8858e-05	0.0002305998	0.0001771012	7.85706e-05	4.61406e-05	0.00015102	5.82669e-05	0.0002095259	0.0001850549	0.0009004839	9.58948e-05	CRAT	AT
1754	otu2403	0	0.0001365938	0.0019131584	0.0001100557	4.09468e-05	0.0001313132	0	0.0001036973	0.0035711017	0.0005030685	0.0001548566	3.18055e-05	0.0001098175	9.95477e-05	0.0001293234	0.0013051131	0.0001542362	8.0626e-05	0.000265228	0.0037172857	0.0016898886	5.55661e-05	0.0148858665	0.0011544468	6.95092e-05	7.23652e-05	0.0002902637	0.000152805	4.31755e-05	0.0003718422	0.0002013616	7.61896e-05	4.17463e-05	0.0001294457	5.82669e-05	0.0001036365	0.0002086789	0	8.06388e-05	CRAT	AT
1755	otu2404	0.0343827642	0.0206233924	0.0460672247	0.0215227594	0.086033853	0.0530826313	0.018452296	0.0438795085	0.0391259681	0.0338486177	0.0427959328	0.0588469947	0.0465832248	0.0296577559	0.02476312	0.0520687922	0.0279144501	0.1540371942	0.052683281	0.8088285755	0.0334161849	0.0244401856	0.2245997784	0.0930389918	0.0249649132	0.0296576845	0.0222560982	0.0363413312	0.0349031067	0.0361695845	0.0397628591	0.0347686668	0.0123041625	0.0244340765	0.0235555037	0.0351778206	0.0411491151	0.0102827037	0.0292980409	AAT	AT
1756	otu2405	0.0001331686	0.0004120581	0.0039136757	0.0002430396	0.0003389488	0.0004668914	3.4125e-05	0.0013739891	0.0267730792	0.0025646629	0.0011365889	0.0002249103	0.0004838835	0.000316064	0.0020229873	0.003427227	0.0003360968	0.0008258057	0.006824885	0.0344673767	0.0069904312	0.0005867778	0.0246671925	0.00169044	0.0003419851	0.0001785009	0.0014615033	0.0006136077	0.0001273678	0.0025423632	0.0212060495	0.0001523793	0.0002065342	0.0368440848	0.0001434261	0.0002613441	0.0004842925	0.0054626864	0.0002658901	CRAT	AT
1757	otu2406	0	0.0001274876	0.0015811949	0.0001077628	0	3.20988e-05	0	0.0001399913	0.002746218	0.0003748353	0.0001139511	0	0.0001372719	7.21721e-05	0.0001016112	0.0012894517	0.0001312159	4.88642e-05	0.0002960134	0.0021995773	0.0011992758	3.33396e-05	0.0178658915	0.0010484262	5.00466e-05	4.58313e-05	0.0001960553	0.0001289292	0	0.0004064322	0.0001285803	4.99995e-05	2.19717e-05	6.95171e-05	3.36155e-05	6.30831e-05	0.0002008042	0	5.44857e-05	CRAT	AT
1758	otu2407	0.0441155547	0.026524246	0.0455605435	0.0013481818	0.0042038752	0.0084740785	0.0055747774	0.005703351	0.1428440689	0.0284529616	0.0414168326	0.0031873657	0.0040838395	0.0534969473	0.029065432	0.0100128277	0.0021593068	0.0527049718	0.0591624223	0.0750715742	0.0109345735	0.0066946016	0.2462299119	0.0053069215	0.0949773286	0.0161688051	0.0829008468	0.0073155403	0.0106211829	0.0877144132	0.0171181656	0.0466161561	0.004704145	0.0433283561	0.021500476	0.0584734953	0.0059729411	0.0742731049	0.0098924204	CAT	AT
1759	otu2408	6.65843e-05	0.000213997	0.0032468366	0.0001971831	7.96188e-05	5.25253e-05	5.27386e-05	0.0003940497	0.0026851155	0.0003625052	0.0006106609	4.08928e-05	0.0003328844	0.0002563354	0.0001570355	0.0012398574	0.0002624317	0.0002394348	0.0002533875	0.0258670294	0.0022991464	6.66793e-05	0.0113355018	0.001172117	0.0002335508	0.0001326696	0.0005270578	0.0002721839	7.55572e-05	0.0006572095	0.0004488181	0.00012857	8.78869e-05	0.00013424	0.0001703186	0.0001194072	0.0005906006	0.0001046205	0.0001699953	CRAT	AT
1760	otu2409	0.0004339461	0.0006237785	0.0029061372	9.85915e-05	0.0001728866	0.0001400674	6.20454e-05	0.0001607308	0.0024542838	0.0005819812	0.0017998426	0.000127222	0.0003500434	0.0004803178	0.0003394739	0.0009475121	0.0001657464	0.0018421819	0.000485462	0.0027054801	0.0006894233	0.0001200227	0.0057176556	0.001018976	0.0003948121	0.0001206087	0.0007842213	0.0002912846	0.0001273678	0.0003257223	0.0004318358	0.0006023744	0.000140619	0.0005225771	0.0001120517	0.0006398425	0.0004370445	0.0029517936	0.0003770409	CRT	RT
1761	otu2410	0.0017610404	0.0002959533	0.0010570419	7.10776e-05	6.82447e-05	0.0001604939	4.96363e-05	0.0003110919	0.0007807542	0.000332913	0.0004411952	9.76883e-05	0.0003088618	0.0002687789	0.0003186898	0.0001200704	6.6759e-05	0.0002809694	0.0001799761	0.0004619112	0.0002116369	0.0001111322	0.0013688153	0.0004770928	0.0003614477	0.0001254331	0.0009318993	7.64025e-05	4.53343e-05	0.0003430173	0.0002498825	0.0058023174	0.0001691822	0.0006112714	0.0002151392	0.0012053371	0.0004567312	0.0005268391	0.000193969	CRT	RT
1762	otu2411	0.0001767928	0.0002777408	0.0009434754	5.50278e-05	5.91454e-05	6.12795e-05	0	0.0001244367	0.0017889454	0.0003452431	0.0004295079	5.45237e-05	0.0001544309	0.0002613128	0.000187057	0.0005873009	4.60407e-05	0.0006230191	0.0002462831	0.0161448976	0.0008786138	5.55661e-05	0.0031368684	0.0006125636	0.000219649	5.06557e-05	0.0003182716	0.0001456423	3.23817e-05	0.0002104224	0.0001843793	0.0001095226	2.85632e-05	0.0002373171	7.84362e-05	0.0003086564	0.0001456815	0.000926639	0.0001438422	CRAT	AT
1763	otu2412	8.49524e-05	0.0001707423	0.0002067492	6.87848e-05	4.32217e-05	2.91807e-05	0	0.0001088822	0.0004582688	0.0001627575	0.0001928403	0	7.20678e-05	0.0001244347	6.23523e-05	0.000242751	8.05711e-05	0.0003469361	9.23562e-05	0.0107999247	0.0003719679	4.22302e-05	0.0008127341	0.0003769622	0.0001195558	6.27165e-05	0.0002571635	0.0001098286	3.02229e-05	0.0001902449	0.0002037877	0.0001071417	2.41689e-05	0.0001390343	3.58565e-05	0.0001622136	0.0001614308	0.000425955	0.0001133302	CRAT	AT
1764	otu2413	0.5529552083	0.492725832	0.6889758219	0.0174415288	0.0542409093	0.1156052227	0.0314818258	0.1310630056	0.4788399324	0.3560886416	0.616133456	0.0714896818	0.1658347703	0.3964338819	0.2564459743	0.0953672244	0.0378293055	0.8123949037	0.4634835738	1.7926555233	0.0742075953	0.1016236965	4.395722224	0.1913613449	0.3809158072	0.1333305288	0.7594724829	0.1391886593	0.0865043537	0.4556652788	0.2470683079	1.5777231964	0.0940982799	0.3923907017	0.1509403332	0.6730670144	0.2185931082	2.1883887724	0.2412538821	AAT	AT
1765	otu2414	5.74003e-05	7.96797e-05	0.000527065	8.94202e-05	0.0003457733	0.0001604939	0	8.29578e-05	0.0005057929	4.43884e-05	0.0001402475	0.000102232	0.0001269765	8.71043e-05	3.92589e-05	0.0002009874	7.82691e-05	0.0005130745	0.0001728718	0.0159909272	0.0006028445	5.77887e-05	0.0005560812	0.0002709416	0.0001835042	0.0001037235	0.0001655012	0.0001480299	6.26045e-05	0.0001412424	0.0001528408	5.23804e-05	3.51548e-05	9.34886e-05	5.82669e-05	0	0.0001299321	4.48374e-05	0.0001155096	CRAT	AT
1766	otu2415	5.96963e-05	0.0001434235	0.0077720242	0.0001490337	7.27944e-05	0.0001371493	0	0.0005444108	0.0114024056	0.0014746811	0.0013206637	7.26983e-05	0.000288271	0.000251358	0.0004364664	0.0049750911	0.0002140891	0.0001710248	0.0007128003	0.0247012534	0.0047329708	6.44567e-05	0.0654749989	0.0031099384	0.000136238	8.20139e-05	0.0005397887	0.0003270982	4.10168e-05	0.0010463468	0.0003444982	0.0001261891	0.0001076614	0.0002325229	8.96413e-05	0.0002771149	0.0005079165	0.0001158299	0.0001438422	CRAT	AT
1767	otu2416	6.65843e-05	8.65094e-05	0.0010133625	0	0	0	0	8.29578e-05	0.0020129879	0.0003082527	0.0002162149	0	0	7.96382e-05	8.77552e-05	0.000796119	0	0.0001465927	0.0001610313	0.0027494717	0.0007407292	0	0.0109790394	0.000506543	0.0002113079	3.37704e-05	0.0001273087	5.01391e-05	0	0.0001297124	2.66865e-05	4.04757e-05	2.41689e-05	9.58857e-05	3.80976e-05	0.00020502	7.08721e-05	0.0001830859	3.48708e-05	CRAT	AT
1768	otu2417	0.0003673618	0.0005554816	0.0032497486	0.0014215522	0.0021792816	0.0007499443	0.0001923407	0.0007466205	0.0037408309	0.0009790107	0.0004090551	0.000879195	0.0007790181	0.001378736	0.0007597749	0.0027094148	0.0013190648	0.0054776816	0.0014729627	0.0582448077	0.0029885697	0.0004578645	0.0174381367	0.0071622825	0.0008202082	0.0003256435	0.0026251044	0.0017309944	0.0007188727	0.0008243944	0.0030155725	0.0001499984	0.0001472105	0.0010187857	0.0006879973	0.0001599606	0.0017363659	0.0003773812	0.0017479007	CAT	AT
1769	otu2418	3.67362e-05	7.285e-05	0.0003319636	0.0001215198	0.0001819859	9.04602e-05	0	8.29578e-05	9.84429e-05	9.86409e-05	0	0.0001090474	0.0001201129	7.71495e-05	4.15682e-05	0.0003523805	0.0001081955	0.0003151744	0.000198921	0.0007918478	0.0002757693	5.11208e-05	0.0008555096	0.0003180619	0.0001445791	4.1007e-05	0.0001731398	0.0001026659	4.10168e-05	0.0001037699	0.000164971	0	4.17463e-05	0.0001078714	6.9472e-05	0	0.0001220575	0	7.84594e-05	CRT	RT
1770	otu2419	4.13282e-05	4.55313e-05	0	0	0.0009122045	0.000122559	0	0	4.75242e-05	0	0	0.0002635313	0	7.21721e-05	4.84963e-05	5.48148e-05	0	0.0019399104	0.0003433755	0.0021775816	8.33721e-05	5.77887e-05	0	0.0003828523	0.0004226157	7.96018e-05	5.34696e-05	9.78907e-05	5.18106e-05	0	7.03553e-05	0	0	0.0002996428	0.0001120517	0	0	0.000108357	0.0001285862	CRT	RT
1771	otu2420	0.314982856	0.279621238	0.1792020865	0.0149354698	0.0455852031	0.0744779286	0.0125393713	0.0191995534	0.5990217625	0.3023392265	0.2803634689	0.0303469928	0.0415625045	0.5198655946	0.2427192201	0.1091622698	0.0226681173	0.4216422172	0.5636616128	1.4199151491	0.1080278143	0.0648233915	4.8813807468	0.040641241	0.643552032	0.1319314676	0.795959142	0.0643643391	0.0985611233	0.8101058765	0.1562445035	0.3417891137	0.0398940497	0.3631575453	0.1603168176	0.2646064218	0.0408853135	1.0028662663	0.1248681065	AAT	AT
1772	otu2421	0.0017036401	0.0007102879	0.0020121651	0.0003760235	0.0356624197	0.0085645387	0.0001023749	0.0003629405	0.0014393034	0.0019432253	0.000970045	0.0122201283	0.0021620327	0.0019809997	0.001614233	0.0022787275	0.0010796534	0.0738216541	0.0124467715	0.0012977506	0.0005932247	0.0010824273	0.005903016	0.0293205939	0.0175663572	0.0024917762	0.0015964505	0.0039108535	0.0011376755	0.0017237338	0.0022368125	0.0004952327	0.000575659	0.0135822111	0.0051476541	0.0006285777	0.0012520734	0.0023390162	0.0035415693	CAT	AT
1773	otu2422	0.0001239846	0.0002686345	0.0041641044	0.0004195872	0.0005664312	0.0006945009	3.72272e-05	0.000228134	0.0045996605	0.0008285834	0.0008765467	0.0008564767	0.0005422241	0.0003185527	0.0002032225	0.0023805263	0.0006675895	0.0009235342	0.0005399284	0.0090622586	0.0019913109	0.0001444718	0.0112356923	0.0014783988	0.0006172414	0.0007718958	0.0004073877	0.0004393144	0.0001467968	0.000723507	0.0006283454	5.23804e-05	0.0001054643	0.0002205371	0.0003227088	0.000132925	0.0004016084	7.4729e-05	0.0002048662	CRAT	AT
1774	otu2423	0.0002571532	0.0005281628	0.0033429314	0.0002705535	0.0002411314	0.0004056119	7.75567e-05	0.0004666378	0.0051937126	0.0009420204	0.0006486446	0.0001976485	0.0008236315	0.0005475125	0.0003648767	0.0030644056	0.0004442923	0.0008233625	0.0005683457	0.005916863	0.0020907161	0.0001222454	0.0245246076	0.0020732923	0.0003725691	0.0001833253	0.0008504218	0.0005348176	0.0001727022	0.0009886968	0.0008466893	0.0003071395	0.0001647879	0.0006088743	0.0002330675	0.0004280637	0.0006890341	0.0015057884	0.0003901175	CRAT	AT
1775	otu2424	8.49524e-05	0.0001343173	0.0001077426	0	2.50231e-05	0	0	0	9.84429e-05	8.13787e-05	0.0001723875	3.8621e-05	6.8636e-05	0.0001169686	6.46617e-05	3.91534e-05	0	0.0003909139	7.34113e-05	0.0035633153	8.33721e-05	0	0.0004705303	7.65705e-05	9.45325e-05	0	0.0001604089	8.11777e-05	0	8.07099e-05	0.0001043199	6.4285e-05	0	0.0001078714	2.68924e-05	0.00020502	0.0001220575	0.0006650877	7.84594e-05	CRT	RT
1776	otu2425	0.001265102	0.0011132397	0.0077720242	0.0004860792	0.0004708886	0.0003530866	0.0002823065	0.0011199307	0.0068265072	0.0015807201	0.0017560153	0.0006247509	0.0017605123	0.0013165187	0.0010091843	0.0025971751	0.0004581045	0.0029709459	0.0017358226	0.0114378021	0.001164003	0.0003378418	0.0105655432	0.0021145225	0.0018962101	0.0003907723	0.0022915557	0.0008117767	0.0003151814	0.0018909187	0.0023120198	0.0014309367	0.000281238	0.0034375028	0.0006207663	0.0021222945	0.0010000837	0.0046630866	0.0007017756	CAT	AT
